index,date,today_earning_rate,sum_valuation_profit,total_profit,today_profit,today_profitcut_count,today_losscut_count,today_profitcut,today_losscut,d2_deposit,total_possess_count,today_buy_count,today_buy_list_count,today_reinvest_count,today_cant_reinvest_count,total_asset,total_invest,sum_item_total_purchase,total_evaluation,today_rate,today_invest_price,today_reinvest_price,today_sell_price,volume_limit,reinvest_point,sell_point,max_reinvest_count,invest_limit_rate,invest_unit,rate_std_sell_point,limit_money,total_profitcut,total_losscut,total_profitcut_count,total_losscut_count,loan_money,start_kospi_point,start_kosdaq_point,end_kospi_point,end_kosdaq_point,today_buy_total_sell_count,today_buy_total_possess_count,today_buy_today_profitcut_count,today_buy_today_profitcut_rate,today_buy_today_losscut_count,today_buy_today_losscut_rate,today_buy_total_profitcut_count,today_buy_total_profitcut_rate,today_buy_total_losscut_count,today_buy_total_losscut_rate,today_buy_reinvest_count0_sell_count,today_buy_reinvest_count1_sell_count,today_buy_reinvest_count2_sell_count,today_buy_reinvest_count3_sell_count,today_buy_reinvest_count4_sell_count,today_buy_reinvest_count4_sell_profitcut_count,today_buy_reinvest_count4_sell_losscut_count,today_buy_reinvest_count5_sell_count,today_buy_reinvest_count5_sell_profitcut_count,today_buy_reinvest_count5_sell_losscut_count,today_buy_reinvest_count0_remain_count,today_buy_reinvest_count1_remain_count,today_buy_reinvest_count2_remain_count,today_buy_reinvest_count3_remain_count,today_buy_reinvest_count4_remain_count,today_buy_reinvest_count5_remain_count
0,20220104,,33754,0,,0,0,,,29516800,1,0,0,,,,30033754,483200,516954,6.66,483200,,,,,99999,,1.05,500000,,100000,,,0,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220105,0.09,27371,27371,27371,1,0,27371,,30027371,0,0,0,,,,30027371,0,0,6.66,0,,510571,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220106,,27371,27371,,0,0,,,30027371,0,0,0,,,,30027371,0,0,6.66,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220107,,27371,27371,,0,0,,,30027371,0,0,0,,,,30027371,0,0,6.66,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220110,,27371,27371,,0,0,,,30027371,0,0,0,,,,30027371,0,0,6.66,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220111,,27371,27371,,0,0,,,30027371,0,0,0,,,,30027371,0,0,6.66,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220112,,31619,27371,,0,0,,,29549771,1,0,0,,,,30031619,477600,481848,0.56,477600,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220113,,31619,27371,,0,0,,,29549771,1,0,0,,,,30031619,477600,481848,0.56,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220114,,36406,27371,,0,0,,,29549771,1,0,0,,,,30036406,477600,486635,1.56,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220117,,25236,27371,,0,0,,,29549771,1,0,2,,,,30025236,477600,475465,-0.78,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220118,,19651,27371,,0,0,,,29549771,1,0,1,,,,30019651,477600,469880,-1.95,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220119,,13268,27371,,0,0,,,29549771,1,0,1,,,,30013268,477600,463497,-3.28,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220120,,24556,27371,,0,0,,,29050551,2,0,1,,,,30024556,976820,974005,-0.62,499220,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220121,,18033,27371,,0,0,,,29050551,2,0,1,,,,30018033,976820,967482,-1.29,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220124,,-28744,27371,,0,0,,,28550991,3,0,2,,,,29971256,1476380,1420265,-4.13,499560,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220125,,-68545,27371,,0,0,,,28053491,4,0,10,,,,29931455,1973880,1877964,-5.19,497500,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220126,,-52660,27371,,0,0,,,24097741,12,0,9,,,,29947340,5929630,5849599,-1.68,3955750,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220127,,-234339,27371,,0,0,,,24097741,12,0,10,,,,29765661,5929630,5667920,-4.74,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220128,,-64247,27371,,0,0,,,10914477,39,0,15,,,,29935753,19112894,19021276,-0.81,13183264,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220203,,434713,27371,,0,0,,,10914477,39,0,3,,,,30434713,19112894,19520236,1.8,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220204,,817140,27371,,0,0,,,9922537,41,0,1,,,,30817140,20104834,20894603,3.6,991940,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220207,,966359,27371,,0,0,,,9444137,42,0,0,,,,30966359,20583234,21522222,4.23,478400,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220208,,918272,27371,,0,0,,,9444137,42,0,0,,,,30918272,20583234,21474135,4,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220209,,1335192,27371,,0,0,,,9444137,42,0,0,,,,31335192,20583234,21891055,6.02,0,,,,,99999,,1.05,500000,,100000,27371,,1,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220210,0.43,1223456,161225,133854,2,0,133854,,10563141,40,0,0,,,,31223456,19598084,20660315,5.09,0,,1119004,,,99999,,1.05,500000,,100000,161225,,3,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220211,0.12,1033545,197820,36595,1,0,36595,,11065736,39,0,0,,,,31033545,19132084,19967809,4.04,0,,502595,,,99999,,1.05,500000,,100000,197820,,4,0,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220214,0.27,539669,279944,82124,3,1,179608,-97484,13077710,35,0,0,,,,30539669,17202234,17461959,1.18,0,,2011974,,,99999,,1.05,500000,,100000,377428,-97484,7,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220215,,375580,279944,,0,0,,,13077710,35,0,1,,,,30375580,17202234,17297870,0.23,0,,,,,99999,,1.05,500000,,100000,377428,-97484,7,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220216,,902539,279944,,0,0,,,12619610,36,0,0,,,,30902539,17660334,18282929,3.2,458100,,,,,99999,,1.05,500000,,100000,377428,-97484,7,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220217,,881810,279944,,0,0,,,12619610,36,0,0,,,,30881810,17660334,18262200,3.08,0,,,,,99999,,1.05,500000,,100000,377428,-97484,7,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220218,,1063444,279944,,0,0,,,12619610,36,0,0,,,,31063444,17660334,18443834,4.11,0,,,,,99999,,1.05,500000,,100000,377428,-97484,7,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220221,0.18,1061183,337315,57371,1,0,57371,,13167181,35,0,0,,,,31061183,17170134,17894002,3.89,0,,547571,,,99999,,1.05,500000,,100000,434799,-97484,8,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220222,,660035,337315,,0,0,,,13167181,35,0,0,,,,30660035,17170134,17492854,1.55,0,,,,,99999,,1.05,500000,,100000,434799,-97484,8,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220223,,867088,337315,,0,0,,,13167181,35,0,0,,,,30867088,17170134,17699907,2.76,0,,,,,99999,,1.05,500000,,100000,434799,-97484,8,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220224,0.01,463410,341536,4221,1,0,4221,,13658602,34,0,1,,,,30463410,16682934,16804808,0.4,0,,491421,,,99999,,1.05,500000,,100000,439020,-97484,9,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220225,,883554,341536,,0,0,,,13658602,34,0,3,,,,30883554,16682934,17224952,2.92,0,,,,,99999,,1.05,500000,,100000,439020,-97484,9,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220228,0.39,1118419,461819,120283,3,0,120283,,15270695,31,0,1,,,,31118419,15191124,15847724,3.99,0,,1612093,,,99999,,1.05,500000,,100000,559303,-97484,12,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220302,,1249815,461819,,0,0,,,15270695,31,0,0,,,,31249815,15191124,15979120,4.86,0,,,,,99999,,1.05,500000,,100000,559303,-97484,12,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220303,,1523129,461819,,0,0,,,15270695,31,0,1,,,,31523129,15191124,16252434,6.66,0,,,,,99999,,1.05,500000,,100000,559303,-97484,12,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220304,0.66,1450238,668853,207034,4,0,207034,,17463849,27,0,1,,,,31450238,13205004,13986389,5.59,0,,2193154,,,99999,,1.05,500000,,100000,766337,-97484,16,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220307,0.11,1140155,701581,32728,1,0,32728,,17989777,26,0,1,,,,31140155,12711804,13150378,3.12,0,,525928,,,99999,,1.05,500000,,100000,799065,-97484,17,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220308,,971331,701581,,0,0,,,17989777,26,0,1,,,,30971331,12711804,12981554,1.79,0,,,,,99999,,1.05,500000,,100000,799065,-97484,17,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220310,,1239392,701581,,0,0,,,17989777,26,0,1,,,,31239392,12711804,13249615,3.9,0,,,,,99999,,1.05,500000,,100000,799065,-97484,17,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220311,,1357366,701581,,0,0,,,17492527,27,0,1,,,,31357366,13209054,13864839,4.63,497250,,,,,99999,,1.05,500000,,100000,799065,-97484,17,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220314,0.05,1051799,716455,14874,1,0,14874,,17965501,26,0,2,,,,31051799,12750954,13086298,2.3,0,,472974,,,99999,,1.05,500000,,100000,813939,-97484,18,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220315,0.04,1021172,729480,13025,1,0,13025,,17993576,26,0,3,,,,31021172,12735904,13027596,1.96,462550,,490625,,,99999,,1.05,500000,,100000,826964,-97484,19,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220316,,1307967,729480,,0,0,,,17993576,26,0,3,,,,31307967,12735904,13314391,4.21,0,,,,,99999,,1.05,500000,,100000,826964,-97484,19,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220317,,1618035,729480,,0,0,,,17534576,27,0,0,,,,31618035,13194904,14083459,6.4,459000,,,,,99999,,1.05,500000,,100000,826964,-97484,19,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220318,0.92,1724400,1021797,292317,4,0,292317,,19312943,24,0,0,,,,31724400,11708854,12411457,5.67,492800,,2271167,,,99999,,1.05,500000,,100000,1119281,-97484,23,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220321,0.09,1732400,1049800,28003,1,0,28003,,19811946,23,0,1,,,,31732400,11237854,11920454,5.74,0,,499003,,,99999,,1.05,500000,,100000,1147284,-97484,24,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220322,,1772821,1049800,,0,0,,,19811946,23,0,0,,,,31772821,11237854,11960875,6.1,0,,,,,99999,,1.05,500000,,100000,1147284,-97484,24,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220323,0.19,1824908,1108723,58923,1,0,58923,,20369829,22,0,0,,,,31824908,10738894,11455079,6.34,0,,557883,,,99999,,1.05,500000,,100000,1206207,-97484,25,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220324,0.13,1825280,1150916,42193,1,0,42193,,20908822,21,0,0,,,,31825280,10242094,10916458,6.25,0,,538993,,,99999,,1.05,500000,,100000,1248400,-97484,26,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220325,,1851971,1150916,,0,0,,,20908822,21,0,0,,,,31851971,10242094,10943149,6.51,0,,,,,99999,,1.05,500000,,100000,1248400,-97484,26,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220328,0.07,1840154,1174291,23375,1,0,23375,,21431757,20,0,0,,,,31840154,9742534,10408397,6.5,0,,522935,,,99999,,1.05,500000,,100000,1271775,-97484,27,1,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220329,0.5,1950198,1335047,160756,4,1,168246,-7490,24066703,15,0,0,,,,31950198,7268344,7883495,8.13,0,,2634946,,,99999,,1.05,500000,,100000,1440021,-104974,31,2,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220330,1.71,1981610,1882710,547663,12,1,582528,-34865,30961160,2,0,0,,,,31981610,921550,1020450,10.4,0,,6894457,,,99999,,1.05,500000,,100000,2022549,-139839,43,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220331,,2001208,1882710,,0,0,,,30961160,2,0,0,,,,32001208,921550,1040048,12.53,0,,,,,99999,,1.05,500000,,100000,2022549,-139839,43,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220401,,1985101,1882710,,0,0,,,30961160,2,0,0,,,,31985101,921550,1023941,10.78,0,,,,,99999,,1.05,500000,,100000,2022549,-139839,43,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220404,,1986447,1882710,,0,0,,,30961160,2,0,0,,,,31986447,921550,1025287,10.93,0,,,,,99999,,1.05,500000,,100000,2022549,-139839,43,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220405,,2009735,1882710,,0,0,,,30961160,2,0,0,,,,32009735,921550,1048575,13.45,0,,,,,99999,,1.05,500000,,100000,2022549,-139839,43,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220406,0.24,2023848,1958221,75511,1,0,75511,,31495671,1,0,0,,,,32023848,462550,528177,13.86,0,,534511,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220407,,1997518,1958221,,0,0,,,31495671,1,0,0,,,,31997518,462550,501847,8.17,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220408,,1990935,1958221,,0,0,,,31495671,1,0,0,,,,31990935,462550,495264,6.74,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220411,,1979965,1958221,,0,0,,,31495671,1,0,0,,,,31979965,462550,484294,4.37,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220412,,1967897,1958221,,0,0,,,31495671,1,0,0,,,,31967897,462550,472226,1.76,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220413,,1973931,1958221,,0,0,,,31495671,1,0,0,,,,31973931,462550,478260,3.07,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220414,,1982159,1958221,,0,0,,,31495671,1,0,0,,,,31982159,462550,486488,4.85,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220415,,1981062,1958221,,0,0,,,31495671,1,0,0,,,,31981062,462550,485391,4.61,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220418,,1977222,1958221,,0,0,,,31495671,1,0,0,,,,31977222,462550,481551,3.78,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220419,,1976673,1958221,,0,0,,,31495671,1,0,0,,,,31976673,462550,481002,3.66,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220420,,1964057,1958221,,0,0,,,31495671,1,0,0,,,,31964057,462550,468386,0.93,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220421,,1958571,1958221,,0,0,,,31495671,1,0,0,,,,31958571,462550,462900,-0.25,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220422,,1955280,1958221,,0,0,,,31495671,1,0,0,,,,31955280,462550,459609,-0.97,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220425,,1944309,1958221,,0,0,,,31495671,1,0,0,,,,31944309,462550,448638,-3.34,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220426,,1943761,1958221,,0,0,,,31495671,1,0,0,,,,31943761,462550,448090,-3.46,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220427,,1934984,1958221,,0,0,,,31495671,1,0,0,,,,31934984,462550,439313,-5.35,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220428,,1935533,1958221,,0,0,,,31495671,1,0,0,,,,31935533,462550,439862,-5.23,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220429,,1943761,1958221,,0,0,,,31495671,1,0,0,,,,31943761,462550,448090,-3.46,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220502,,1947601,1958221,,0,0,,,31495671,1,0,0,,,,31947601,462550,451930,-2.63,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220503,,1949246,1958221,,0,0,,,31495671,1,0,0,,,,31949246,462550,453575,-2.27,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20220504,,1941567,1958221,,0,0,,,31495671,1,0,0,,,,31941567,462550,445896,-3.93,0,,,,,99999,,1.05,500000,,100000,2098060,-139839,44,3,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
