index,date,today_earning_rate,sum_valuation_profit,total_profit,today_profit,today_profitcut_count,today_losscut_count,today_profitcut,today_losscut,d2_deposit,total_possess_count,today_buy_count,today_buy_list_count,today_reinvest_count,today_cant_reinvest_count,total_asset,total_invest,sum_item_total_purchase,total_evaluation,today_rate,today_invest_price,today_reinvest_price,today_sell_price,volume_limit,reinvest_point,sell_point,max_reinvest_count,invest_limit_rate,invest_unit,rate_std_sell_point,limit_money,total_profitcut,total_losscut,total_profitcut_count,total_losscut_count,loan_money,start_kospi_point,start_kosdaq_point,end_kospi_point,end_kosdaq_point,today_buy_total_sell_count,today_buy_total_possess_count,today_buy_today_profitcut_count,today_buy_today_profitcut_rate,today_buy_today_losscut_count,today_buy_today_losscut_rate,today_buy_total_profitcut_count,today_buy_total_profitcut_rate,today_buy_total_losscut_count,today_buy_total_losscut_rate,today_buy_reinvest_count0_sell_count,today_buy_reinvest_count1_sell_count,today_buy_reinvest_count2_sell_count,today_buy_reinvest_count3_sell_count,today_buy_reinvest_count4_sell_count,today_buy_reinvest_count4_sell_profitcut_count,today_buy_reinvest_count4_sell_losscut_count,today_buy_reinvest_count5_sell_count,today_buy_reinvest_count5_sell_profitcut_count,today_buy_reinvest_count5_sell_losscut_count,today_buy_reinvest_count0_remain_count,today_buy_reinvest_count1_remain_count,today_buy_reinvest_count2_remain_count,today_buy_reinvest_count3_remain_count,today_buy_reinvest_count4_remain_count,today_buy_reinvest_count5_remain_count
0,20230601,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230602,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230605,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230607,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230608,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230609,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230612,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230613,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230614,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230615,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230616,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230619,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230620,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230621,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230622,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230623,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230626,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230627,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230628,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230629,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230630,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230703,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230704,,7770275,7770275,,0,0,,,37770275,0,0,1,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230705,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230706,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230707,,7770275,7770275,,0,0,,,37770275,0,0,0,,,,37770275,0,0,-19.51,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230710,,7762199,7770275,,0,0,,,37279715,1,0,0,,,,37762199,490560,482484,-1.98,490560,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230711,,7765539,7770275,,0,0,,,36787615,2,0,0,,,,37765539,982660,977924,-0.81,492100,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230712,,7768013,7770275,,0,0,,,36787615,2,0,0,,,,37768013,982660,980398,-0.56,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230713,,7772421,7770275,,0,0,,,36787615,2,0,0,,,,37772421,982660,984806,-0.11,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230714,,7783590,7770275,,0,0,,,36787615,2,0,0,,,,37783590,982660,995975,1.02,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230717,,7769708,7770275,,0,0,,,36787615,2,0,0,,,,37769708,982660,982093,-0.39,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230718,,7769020,7770275,,0,0,,,36787615,2,0,0,,,,37769020,982660,981405,-0.46,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230719,,7786722,7770275,,0,0,,,36787615,2,0,0,,,,37786722,982660,999107,1.34,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230720,,7775881,7770275,,0,0,,,36787615,2,0,0,,,,37775881,982660,988266,0.24,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230721,,7756244,7770275,,0,0,,,36787615,2,0,0,,,,37756244,982660,968629,-1.76,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230724,,7730083,7770275,,0,0,,,36787615,2,0,0,,,,37730083,982660,942468,-4.42,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230725,,7714285,7770275,,0,0,,,36787615,2,0,0,,,,37714285,982660,926670,-6.03,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230726,,7665116,7770275,,0,0,,,36787615,2,0,0,,,,37665116,982660,877501,-11.03,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230727,,7727879,7770275,,0,0,,,36787615,2,0,0,,,,37727879,982660,940264,-4.64,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230728,,7678470,7770275,,0,0,,,36787615,2,0,0,,,,37678470,982660,890855,-9.67,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230731,,7769558,7770275,,0,0,,,36787615,2,0,0,,,,37769558,982660,981943,-0.4,0,,,,,99999,,1.05,500000,,100000,9531103,-1760828,170,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230801,0.13,7755566,7820425,50150,1,0,50150,,37328325,1,0,0,,,,37755566,492100,427241,-13.51,0,,540710,,,99999,,1.05,500000,,100000,9581253,-1760828,171,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230802,,7741354,7820425,,0,0,,,37328325,1,0,0,,,,37741354,492100,413029,-16.4,0,,,,,99999,,1.05,500000,,100000,9581253,-1760828,171,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230803,,7735669,7820425,,0,0,,,37328325,1,0,0,,,,37735669,492100,407344,-17.55,0,,,,,99999,,1.05,500000,,100000,9581253,-1760828,171,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230804,,7738511,7820425,,0,0,,,37328325,1,0,0,,,,37738511,492100,410186,-16.98,0,,,,,99999,,1.05,500000,,100000,9581253,-1760828,171,50,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230807,-0.26,7720509,7720509,-99916,0,1,,-99916,37720509,0,0,0,,,,37720509,0,0,-16.98,0,,392184,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230808,,7720509,7720509,,0,0,,,37720509,0,0,1,,,,37720509,0,0,-16.98,0,,,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230809,,7727539,7720509,,0,0,,,37239309,1,0,1,,,,37727539,481200,488230,1.13,481200,,,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230810,,7717965,7720509,,0,0,,,37239309,1,0,0,,,,37717965,481200,478656,-0.86,0,,,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230811,,7720358,7720509,,0,0,,,37239309,1,0,0,,,,37720358,481200,481049,-0.36,0,,,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230814,,7693822,7720509,,0,0,,,36748819,2,0,0,,,,37693822,971690,945003,-3.08,490490,,,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230816,,7637332,7720509,,0,0,,,36748819,2,0,0,,,,37637332,971690,888513,-8.89,0,,,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230817,,7620995,7720509,,0,0,,,36748819,2,0,0,,,,37620995,971690,872176,-10.57,0,,,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230818,,7608709,7720509,,0,0,,,36748819,2,0,0,,,,37608709,971690,859890,-11.84,0,,,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230821,,7607740,7720509,,0,0,,,35790319,4,0,0,,,,37607740,1930190,1817421,-6.17,958500,,,,,99999,,1.05,500000,,100000,9581253,-1860744,171,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230822,0.02,7574269,7726980,6471,1,0,6471,,36264140,3,0,1,,,,37574269,1462840,1310129,-10.77,0,,473821,,,99999,,1.05,500000,,100000,9587724,-1860744,172,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230823,,7548109,7726980,,0,0,,,36264140,3,0,1,,,,37548109,1462840,1283969,-12.56,0,,,,,99999,,1.05,500000,,100000,9587724,-1860744,172,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230824,,7687296,7726980,,0,0,,,35764656,4,0,0,,,,37687296,1962324,1922640,-2.35,499484,,,,,99999,,1.05,500000,,100000,9587724,-1860744,172,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230825,,7851831,7726980,,0,0,,,35764656,4,0,0,,,,37851831,1962324,2087175,6.03,0,,,,,99999,,1.05,500000,,100000,9587724,-1860744,172,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230828,,8118277,7726980,,0,0,,,35764656,4,0,0,,,,38118277,1962324,2353621,19.61,0,,,,,99999,,1.05,500000,,100000,9587724,-1860744,172,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230829,,8207619,7726980,,0,0,,,35764656,4,0,0,,,,38207619,1962324,2442963,24.16,0,,,,,99999,,1.05,500000,,100000,9587724,-1860744,172,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230830,1.65,8288685,8357329,630349,1,0,630349,,36894489,3,0,0,,,,38288685,1462840,1394196,-5.02,0,,1129833,,,99999,,1.05,500000,,100000,10218073,-1860744,173,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230831,,8306128,8357329,,0,0,,,36894489,3,0,0,,,,38306128,1462840,1411639,-3.83,0,,,,,99999,,1.05,500000,,100000,10218073,-1860744,173,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230901,,8249957,8357329,,0,0,,,36894489,3,0,1,,,,38249957,1462840,1355468,-7.67,0,,,,,99999,,1.05,500000,,100000,10218073,-1860744,173,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230904,,8246875,8357329,,0,0,,,36894489,3,0,0,,,,38246875,1462840,1352386,-7.88,0,,,,,99999,,1.05,500000,,100000,10218073,-1860744,173,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230905,,8242228,8357329,,0,0,,,36894489,3,0,0,,,,38242228,1462840,1347739,-8.2,0,,,,,99999,,1.05,500000,,100000,10218073,-1860744,173,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230906,,8227597,8357329,,0,0,,,36894489,3,0,0,,,,38227597,1462840,1333108,-9.2,0,,,,,99999,,1.05,500000,,100000,10218073,-1860744,173,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230907,,8206114,8357329,,0,0,,,36894489,3,0,0,,,,38206114,1462840,1311625,-10.67,0,,,,,99999,,1.05,500000,,100000,10218073,-1860744,173,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230908,,8200200,8357329,,0,0,,,36894489,3,0,0,,,,38200200,1462840,1305711,-11.07,0,,,,,99999,,1.05,500000,,100000,10218073,-1860744,173,51,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230911,-0.26,8185001,8259193,-98136,0,1,,-98136,37286843,2,0,0,,,,38185001,972350,898158,-7.96,0,,392354,,,99999,,1.05,500000,,100000,10218073,-1958880,173,52,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230912,,8171895,8259193,,0,0,,,37286843,2,0,0,,,,38171895,972350,885052,-9.31,0,,,,,99999,,1.05,500000,,100000,10218073,-1958880,173,52,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230913,,8147480,8259193,,0,0,,,37286843,2,0,0,,,,38147480,972350,860637,-11.82,0,,,,,99999,,1.05,500000,,100000,10218073,-1958880,173,52,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230914,,8165951,8259193,,0,0,,,37286843,2,0,0,,,,38165951,972350,879108,-9.92,0,,,,,99999,,1.05,500000,,100000,10218073,-1958880,173,52,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230915,,8170459,8259193,,0,0,,,37286843,2,0,0,,,,38170459,972350,883616,-9.46,0,,,,,99999,,1.05,500000,,100000,10218073,-1958880,173,52,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230918,,8154232,8259193,,0,0,,,37286843,2,0,0,,,,38154232,972350,867389,-11.12,0,,,,,99999,,1.05,500000,,100000,10218073,-1958880,173,52,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230919,,8144817,8259193,,0,0,,,37286843,2,0,0,,,,38144817,972350,857974,-12.09,0,,,,,99999,,1.05,500000,,100000,10218073,-1958880,173,52,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230920,-0.08,8142353,8228196,-30997,0,1,,-30997,37746996,1,0,0,,,,38142353,481200,395357,-18.17,0,,460153,,,99999,,1.05,500000,,100000,10218073,-1989877,173,53,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230921,-0.25,8131821,8131821,-96375,0,1,,-96375,38131821,0,0,0,,,,38131821,0,0,-18.17,0,,384825,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230922,,8131821,8131821,,0,0,,,38131821,0,0,0,,,,38131821,0,0,-18.17,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230925,,8131821,8131821,,0,0,,,38131821,0,0,0,,,,38131821,0,0,-18.17,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230926,,8131821,8131821,,0,0,,,38131821,0,0,0,,,,38131821,0,0,-18.17,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20230927,,8131821,8131821,,0,0,,,38131821,0,0,0,,,,38131821,0,0,-18.17,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20231004,,8131821,8131821,,0,0,,,38131821,0,0,0,,,,38131821,0,0,-18.17,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20231005,,8131821,8131821,,0,0,,,38131821,0,0,1,,,,38131821,0,0,-18.17,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20231006,,8131810,8131821,,0,0,,,37201821,2,0,0,,,,38131810,930000,929989,-0.33,930000,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20231010,,8133007,8131821,,0,0,,,37201821,2,0,0,,,,38133007,930000,931186,-0.2,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20231011,,8165919,8131821,,0,0,,,37201821,2,0,0,,,,38165919,930000,964098,3.34,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20231012,,8179882,8131821,,0,0,,,37201821,2,0,0,,,,38179882,930000,978061,4.84,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20231013,,8168513,8131821,,0,0,,,37201821,2,0,0,,,,38168513,930000,966692,3.62,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20231016,,8164922,8131821,,0,0,,,37201821,2,0,0,,,,38164922,930000,963101,3.23,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
0,20231017,,8176691,8131821,,0,0,,,37201821,2,0,0,,,,38176691,930000,974870,4.49,0,,,,,99999,,1.05,500000,,100000,10218073,-2086252,173,54,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,
